ID,Name,Polymer_SMILES,Monomer_SMILES_1,Monomer_SMILES_2,Egc,Egb,Eib,CED,Ei,Eea,nc,ne,Xc,Xe,epse_6.0,epsc,epse_3.0,epse_1.78,epse_15.0,epse_4.0,epse_5.0,epse_2.0,epse_9.0,epse_7.0,epsb,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Cp,Td,Tg,Tm,rho,LOI,SELFIES
P070050,poly(trans-2-butene oxide),CC(*)C(C)O*,CC1OC1C,,6.0204315,6.188444,4.486381,79.533966,6.700538,0.49892366,1.6379089,1.4437492,23.198286,27.494999,2.566566,3.3225331,2.7341232,2.7873712,2.225471,2.6821928,2.625321,2.7769985,2.3966613,2.4973664,20.791847,11.367256,13.638809,443.48303,31.226156,354.1186,348.17953,77.41006,23.793425,225.06885,1.4202454,577.0185,309.84805,410.81427,0.9954198,18.499561,
P070053,poly(2-methyl-2-butene oxide),CC(*)C(C)(C)O*,CC1OC1(C)C,,5.9588423,6.1325245,4.4507585,79.96747,6.671715,0.50412107,1.643064,1.4479607,20.293877,24.683369,2.5557742,3.345635,2.7099628,2.7758474,2.2332509,2.658764,2.607355,2.7603712,2.3975368,2.489378,17.062439,15.697655,17.930416,618.9475,35.19469,405.15472,401.63882,88.348434,26.933348,259.86133,1.3742409,591.63995,330.48822,434.8795,0.97547317,18.053812,
P070054,poly(tetramethylethylene oxide),CC(C)(*)C(C)(C)O*,CC1(C)OC1(C)C,,5.7757273,5.9101934,4.4396143,77.97574,6.463626,0.4869299,1.6474937,1.4519464,17.954777,22.788883,2.5932493,3.4002395,2.7635527,2.8361914,2.2398124,2.7031653,2.651466,2.8183842,2.420606,2.5231423,12.022822,13.024544,17.77126,611.4756,42.405903,496.30237,493.10037,107.58863,32.605812,318.2269,1.3526803,596.7003,330.02075,437.53345,0.96151197,17.675583,
P070055,"poly(2,2,3,3-tetrafluorooxirane)",FC(F)(*)C(F)(F)O*,FC1(F)OC1(F)F,,6.757691,6.4021606,4.1709642,112.879,8.172491,1.2671912,1.5000403,1.3424144,64.05913,56.934025,1.9920065,2.752192,2.0615368,2.0679898,2.0285196,2.0377488,2.0156837,2.0737603,1.9704015,1.9726284,48.119904,32.67281,36.780777,1162.0714,8.823326,101.198166,105.71118,23.370749,7.520096,85.197266,1.4972937,595.3555,292.2611,417.90326,1.6266365,43.969604,
P070055,poly(tetrafluoroethylene oxide),FC(F)(*)C(F)(F)O*,FC1(F)OC1(F)F,,6.757691,6.4021606,4.1709642,112.879,8.172491,1.2671912,1.5000403,1.3424144,64.05913,56.934025,1.9920065,2.752192,2.0615368,2.0679898,2.0285196,2.0377488,2.0156837,2.0737603,1.9704015,1.9726284,48.119904,32.67281,36.780777,1162.0714,8.823326,101.198166,105.71118,23.370749,7.520096,85.197266,1.4972937,595.3555,292.2611,417.90326,1.6266365,43.969604,
P070056,poly(trimethylene oxide),*CCCO*,C1COC1,,5.8389826,5.699011,4.3304453,80.30901,6.6761274,0.6084454,1.6927024,1.4811761,51.067535,51.0848,2.6967516,3.421303,2.9191124,3.0039287,2.267077,2.845788,2.7710466,2.9935508,2.4862237,2.6191235,77.05146,0.0001,1.7720108,53.53064,4.374383,23.080505,22.061033,6.7030005,2.7642982,16.986038,1.7288733,578.70264,256.0935,353.74768,1.0966874,23.413822,
P070056,poly(oxacyclobutane),*CCCO*,C1COC1,,5.8389826,5.699011,4.3304453,80.30901,6.6761274,0.6084454,1.6927024,1.4811761,51.067535,51.0848,2.6967516,3.421303,2.9191124,3.0039287,2.267077,2.845788,2.7710466,2.9935508,2.4862237,2.6191235,77.05146,0.0001,1.7720108,53.53064,4.374383,23.080505,22.061033,6.7030005,2.7642982,16.986038,1.7288733,578.70264,256.0935,353.74768,1.0966874,23.413822,
P070056,poly(oxetane),*CCCO*,C1COC1,,5.8389826,5.699011,4.3304453,80.30901,6.6761274,0.6084454,1.6927024,1.4811761,51.067535,51.0848,2.6967516,3.421303,2.9191124,3.0039287,2.267077,2.845788,2.7710466,2.9935508,2.4862237,2.6191235,77.05146,0.0001,1.7720108,53.53064,4.374383,23.080505,22.061033,6.7030005,2.7642982,16.986038,1.7288733,578.70264,256.0935,353.74768,1.0966874,23.413822,
P070056,polytrimethylene oxide,*CCCO*,C1COC1,,5.8389826,5.699011,4.3304453,80.30901,6.6761274,0.6084454,1.6927024,1.4811761,51.067535,51.0848,2.6967516,3.421303,2.9191124,3.0039287,2.267077,2.845788,2.7710466,2.9935508,2.4862237,2.6191235,77.05146,0.0001,1.7720108,53.53064,4.374383,23.080505,22.061033,6.7030005,2.7642982,16.986038,1.7288733,578.70264,256.0935,353.74768,1.0966874,23.413822,
P070057,"poly(3,3-dimethyloxetane)",CC(C)(C*)CO*,CC1(C)COC1,,5.9094486,6.0900397,4.468774,78.64101,6.6054273,0.4965608,1.6548486,1.4565469,22.232841,26.840061,2.5600698,3.3710017,2.7186632,2.7895133,2.2320755,2.6692188,2.6132774,2.7702267,2.402511,2.4979324,22.99944,13.247055,14.487892,499.26343,39.68723,467.09625,464.5017,100.987236,30.531448,299.71497,1.4403545,585.51074,312.02808,415.84192,0.95125854,17.850052,
P070057,"poly(3,3-dimethyloxacyclobutane)",CC(C)(C*)CO*,CC1(C)COC1,,5.9094486,6.0900397,4.468774,78.64101,6.6054273,0.4965608,1.6548486,1.4565469,22.232841,26.840061,2.5600698,3.3710017,2.7186632,2.7895133,2.2320755,2.6692188,2.6132774,2.7702267,2.402511,2.4979324,22.99944,13.247055,14.487892,499.26343,39.68723,467.09625,464.5017,100.987236,30.531448,299.71497,1.4403545,585.51074,312.02808,415.84192,0.95125854,17.850052,
P070058,"poly[3,3-bis(hydroxymethyl)oxetane]",OCC(CO)(C*)CO*,OCC1(CO)COC1,,6.097888,6.30592,4.421234,85.38198,6.891628,0.55817986,1.6445929,1.4469354,32.51746,35.294735,2.6580102,3.3497467,2.8708506,2.917117,2.2334347,2.8100138,2.738959,2.9166217,2.4366958,2.573258,39.744858,7.908058,10.888226,194.99756,8.891542,64.40665,67.02004,16.817087,6.062686,49.30019,1.5397472,552.89716,274.64954,378.02893,1.0587499,20.236866,
P070058,"poly[3,3-bis(hydroxymethyl)oxacyclobutane]",OCC(CO)(C*)CO*,OCC1(CO)COC1,,6.097888,6.30592,4.421234,85.38198,6.891628,0.55817986,1.6445929,1.4469354,32.51746,35.294735,2.6580102,3.3497467,2.8708506,2.917117,2.2334347,2.8100138,2.738959,2.9166217,2.4366958,2.573258,39.744858,7.908058,10.888226,194.99756,8.891542,64.40665,67.02004,16.817087,6.062686,49.30019,1.5397472,552.89716,274.64954,378.02893,1.0587499,20.236866,
P070059,"poly[3,3-bis(ethoxymethyl)oxacyclobutane]",CCOCC(C*)(CO*)COCC,CCOCC1(COCC)COC1,,5.849227,6.0873976,4.379844,87.61453,6.7226663,0.6674459,1.6201622,1.4353229,29.893974,35.555004,2.64858,3.322393,2.8819375,2.9071078,2.2021518,2.8191087,2.7375731,2.9165876,2.4094582,2.5584028,40.254295,0.0001,4.534855,0.0001,8.579159,55.69821,55.269215,15.061288,5.7106247,41.05365,1.6183498,547.2986,255.88934,357.31183,1.0236351,19.06484,
P070060,"poly[3,3-bis(chloromethyl)oxetane]",ClCC(CCl)(C*)CO*,ClCC1(CCl)COC1,,5.9276056,5.9346876,4.244092,85.91721,6.9288273,0.7139932,1.7195315,1.4976869,36.352264,38.331142,2.7713451,3.591545,2.9930012,3.1139178,2.293925,2.9109895,2.8414278,3.0963929,2.5448413,2.6874974,45.544228,13.7699585,16.484398,344.89673,5.2425666,33.619873,39.61554,9.605751,3.5700152,33.564148,1.4869171,593.06006,303.87735,423.78424,1.1538798,24.158236,
P070060,"poly[3,3-bis(chloromethyl)oxacyclobutane]",ClCC(CCl)(C*)CO*,ClCC1(CCl)COC1,,5.9276056,5.9346876,4.244092,85.91721,6.9288273,0.7139932,1.7195315,1.4976869,36.352264,38.331142,2.7713451,3.591545,2.9930012,3.1139178,2.293925,2.9109895,2.8414278,3.0963929,2.5448413,2.6874974,45.544228,13.7699585,16.484398,344.89673,5.2425666,33.619873,39.61554,9.605751,3.5700152,33.564148,1.4869171,593.06006,303.87735,423.78424,1.1538798,24.158236,
P070061,"poly[3,3-bis(fluoromethyl)oxetane]",FCC(CF)(C*)CO*,FCC1(CF)COC1,,6.4340773,6.5769787,4.418067,82.53187,7.2716727,0.5450237,1.6612206,1.464194,35.041454,37.989822,2.5674276,3.3447397,2.7389913,2.8313637,2.2344756,2.6824298,2.6217341,2.817482,2.4058964,2.5051522,56.63443,16.199394,14.824654,380.6139,20.052187,200.56137,189.2943,45.36465,14.694691,124.26692,1.6069325,576.3004,280.94104,379.98593,1.0365754,19.99355,
P070061,"poly[3,3-bis(fluoromethyl)oxacyclobutane]",FCC(CF)(C*)CO*,FCC1(CF)COC1,,6.4340773,6.5769787,4.418067,82.53187,7.2716727,0.5450237,1.6612206,1.464194,35.041454,37.989822,2.5674276,3.3447397,2.7389913,2.8313637,2.2344756,2.6824298,2.6217341,2.817482,2.4058964,2.5051522,56.63443,16.199394,14.824654,380.6139,20.052187,200.56137,189.2943,45.36465,14.694691,124.26692,1.6069325,576.3004,280.94104,379.98593,1.0365754,19.99355,
P070062,"poly[3,3-bis(iodomethyl)oxetane]",ICC(CI)(C*)CO*,ICC1(CI)COC1,,6.4933653,6.539385,4.3645773,84.715385,7.403438,0.6157514,1.6722634,1.4693747,45.238647,46.77314,2.623904,3.4039304,2.839139,2.945398,2.225188,2.7676153,2.6947854,2.929521,2.4269068,2.549748,75.46371,13.553986,14.257858,292.1776,10.616821,93.63072,91.6702,22.377668,7.6063986,66.241806,1.6730094,575.77014,260.68585,362.02856,1.1415412,24.291504,
P070062,"poly[3,3-bis(iodomethyl)oxacyclobutane]",ICC(CI)(C*)CO*,ICC1(CI)COC1,,6.4933653,6.539385,4.3645773,84.715385,7.403438,0.6157514,1.6722634,1.4693747,45.238647,46.77314,2.623904,3.4039304,2.839139,2.945398,2.225188,2.7676153,2.6947854,2.929521,2.4269068,2.549748,75.46371,13.553986,14.257858,292.1776,10.616821,93.63072,91.6702,22.377668,7.6063986,66.241806,1.6730094,575.77014,260.68585,362.02856,1.1415412,24.291504,
P070063,"poly[3,3-bis(bromomethyl)oxetane]",BrCC(CBr)(C*)CO*,BrCC1(CBr)COC1,,6.004265,6.034606,4.3448257,84.10268,6.9082894,0.680395,1.7251588,1.4969031,49.711773,51.66635,2.8997974,3.6939843,3.1999135,3.3324566,2.309561,3.1060553,3.0018003,3.3055573,2.6201992,2.7976027,46.659237,9.416817,14.520439,307.0957,12.722196,127.94682,128.24136,29.19172,9.432782,89.91438,1.6886439,564.80365,268.26508,384.06863,1.2374561,30.68631,
P070063,"poly[3,3-bis(bromomethyl)oxacyclobutane]",BrCC(CBr)(C*)CO*,BrCC1(CBr)COC1,,6.004265,6.034606,4.3448257,84.10268,6.9082894,0.680395,1.7251588,1.4969031,49.711773,51.66635,2.8997974,3.6939843,3.1999135,3.3324566,2.309561,3.1060553,3.0018003,3.3055573,2.6201992,2.7976027,46.659237,9.416817,14.520439,307.0957,12.722196,127.94682,128.24136,29.19172,9.432782,89.91438,1.6886439,564.80365,268.26508,384.06863,1.2374561,30.68631,
P070064,"poly(butane-1,4-diol)",*CCCCO*,OCCCCO,,5.79766,5.5844383,4.289219,83.07722,6.707233,0.7166312,1.7112206,1.4982996,52.692608,52.78073,2.753156,3.4973912,2.9625044,3.0608907,2.3160255,2.8883424,2.8226058,3.0451376,2.5552068,2.6830373,88.72188,0.0001,0.0001,29.72522,2.9788299,12.734705,13.137983,4.1716604,1.8468862,11.625685,1.7761087,603.10803,252.61322,351.67807,1.0722635,23.119585,
P070064,polytetrahydrofuran,*CCCCO*,C1CCOC1,,5.79766,5.5844383,4.289219,83.07722,6.707233,0.7166312,1.7112206,1.4982996,52.692608,52.78073,2.753156,3.4973912,2.9625044,3.0608907,2.3160255,2.8883424,2.8226058,3.0451376,2.5552068,2.6830373,88.72188,0.0001,0.0001,29.72522,2.9788299,12.734705,13.137983,4.1716604,1.8468862,11.625685,1.7761087,603.10803,252.61322,351.67807,1.0722635,23.119585,
P070065,poly(hexamethylene oxide),*CCCCCCO*,C1CCCOCC1,,5.653343,5.499976,4.2809076,80.8246,6.5780044,0.6973747,1.6666994,1.4658118,47.967148,51.224033,2.6314135,3.324851,2.8119102,2.8716877,2.2753854,2.7491689,2.695169,2.8643217,2.465365,2.5706093,95.635735,0.0001,0.0001,0.0001,2.649314,8.305172,7.7462997,3.3054357,1.6335078,7.6042213,1.8411422,612.5625,232.50342,333.963,1.0277328,21.173515,
P070066,poly(octamethylene oxide),*CCCCCCCCO*,C1CCCCOCCC1,,5.7343717,5.674261,4.3248963,75.85164,6.5869493,0.56693435,1.6266828,1.4340352,40.039364,45.25887,2.469626,3.1592016,2.6218462,2.652279,2.2143104,2.5698614,2.522774,2.6487582,2.339023,2.4177835,101.55837,0.0001,0.0001,0.0001,3.8963232,13.949526,11.397945,4.970415,2.377463,9.781376,1.8136646,599.6154,221.9856,321.11752,0.97130716,18.608677,
P070067,poly(nonamethylene oxide),*CCCCCCCCCO*,C1CCCCOCCCC1,,5.803017,5.763749,4.335225,74.55939,6.6411467,0.5310397,1.6204649,1.4294366,38.021748,43.625828,2.4304938,3.1313868,2.573623,2.6010559,2.2047496,2.524187,2.479402,2.5980244,2.3110533,2.381449,104.82881,0.0001,0.0001,0.0001,4.8901033,20.463451,16.062143,6.5651793,2.9875503,12.477154,1.805645,596.0172,221.1437,319.63098,0.9501446,17.915297,
P070068,poly(decamethylene oxide),*CCCCCCCCCCO*,C1CCCCCOCCCC1,,5.8700027,5.84486,4.3431554,74.40237,6.703752,0.5293962,1.615187,1.4254982,37.152016,43.002098,2.3899326,3.1035426,2.5212395,2.5477006,2.197281,2.4754472,2.4338498,2.5449233,2.2836075,2.344099,107.56579,0.0001,0.0001,0.0001,5.715255,26.560669,20.482325,7.9860826,3.5070024,14.985964,1.8053887,594.9512,220.09659,318.18552,0.9371094,17.634167,
P070069,poly(dodecamethylene oxide),*CCCCCCCCCCCCO*,C1CCCCCCOCCCCC1,,5.769127,5.74959,4.328666,73.66496,6.6341143,0.5502379,1.6046835,1.416556,34.542328,40.954277,2.343624,3.0526803,2.4607372,2.4808612,2.1863532,2.4200282,2.3825135,2.479213,2.2514691,2.301002,109.78375,0.0001,0.0001,0.0001,6.3289127,30.843754,23.809883,9.043764,3.9161105,16.913908,1.786452,591.88574,215.11993,312.2045,0.92805266,17.226942,
P070073,poly(4-methylcyclohexylidenedimethylene oxide),CC1CCC(C*)(CO*)CC1,CC1CCC2(COC2)CC1,,6.03424,6.2320085,4.3344374,82.647385,6.9618425,0.58320534,1.6661143,1.4654088,27.918434,31.546967,2.5475717,3.2916298,2.6701245,2.748947,2.2494256,2.6370435,2.5839274,2.7318006,2.4047246,2.49459,46.03437,22.903027,18.628395,567.7694,14.704634,140.5506,141.85638,32.60608,10.628888,96.07806,1.5461938,583.6504,344.12238,444.05453,0.946463,17.046326,
P070075,"poly(1,3-phenylene oxide)",*Oc1cccc(*)c1,O1c2cc1ccc2,,4.4603596,3.9105437,3.7609296,111.0534,6.1254754,1.7248659,1.868162,1.5762,46.298485,38.40582,2.820424,3.7769587,2.98034,3.1995907,2.4676182,2.8978748,2.853997,3.1421258,2.6952605,2.7763152,13.924547,63.941334,59.98398,2298.9043,0.26210654,4.15053,6.799,0.9370122,0.23570299,5.803686,1.1757193,668.58136,378.85742,496.27057,1.3152292,31.14633,
P070076,"poly(2,6-dimethylphenol)",Cc1cc(*)cc(C)c1O*,Cc1cccc(C)c1O,,4.812556,4.512191,4.0463996,97.37352,6.0821223,1.1991743,1.8024429,1.5405518,44.878216,41.14878,2.8547401,3.7074406,3.0293245,3.1792743,2.4196415,2.9522905,2.904029,3.144228,2.6751962,2.7901042,6.6654882,37.637417,40.424225,1298.1287,4.061551,36.884968,53.69447,9.670856,3.1262374,42.45248,1.3247051,649.59436,406.55865,511.78018,1.1957366,27.616371,
P070077,poly[6-methyl-2-(1-methylbutyl)phenol],CCCC(C)c1cc(*)cc(C)c1O*,CCCC(C)c1cccc(C)c1O,,5.171557,4.9930754,4.2540035,84.310135,6.1028905,0.7772205,1.7485809,1.5161619,29.534237,29.963844,2.8344862,3.5916107,3.0104897,3.113765,2.3750114,2.9399607,2.8875399,3.0972023,2.6424184,2.7652729,14.805018,15.601524,25.290157,638.92456,13.844735,134.98264,146.73181,31.493824,10.141775,100.54968,1.3217242,607.43005,344.52505,459.8567,1.0648144,20.520988,
P070078,poly[6-methyl-2-(1-methylpentyl)phenol],CCCCC(C)c1cc(*)cc(C)c1O*,CCCCC(C)c1cccc(C)c1O,,5.099226,4.899156,4.21754,85.34688,6.083107,0.8057709,1.7436305,1.5128511,29.932,30.472258,2.814191,3.5620084,2.9834483,3.0851936,2.368059,2.914846,2.8646576,3.0691314,2.6272147,2.745871,16.860783,13.758766,22.904465,556.9862,12.85478,123.93986,137.71062,29.123074,9.4160595,95.70205,1.3433433,609.07104,341.20544,456.5373,1.0652119,20.542564,
P070080,"poly(2,6-diphenylphenol)",*Oc1c(cc(*)cc1-c1ccccc1)-c1ccccc1,Oc1c(cccc1-c1ccccc1)-c1ccccc1,,4.0088835,3.5516303,3.5798736,120.134766,6.0629053,2.0810235,1.8164437,1.5513659,57.685616,47.576576,2.7532413,3.7307155,2.9012346,3.0834634,2.4285326,2.8265166,2.7869859,3.0370257,2.6344523,2.7118323,3.3372593,60.671253,48.73755,2199.9185,3.0223615,33.697807,50.56034,8.487684,2.6848013,43.590332,1.3212105,662.9007,425.60138,549.49756,1.2967571,34.567814,
P070085,poly(p-phenyleneoxytrimethylene oxide),*OCCCOc1ccc(*)cc1,C1COc2ccc(OC1)cc2,,5.0431004,4.6977396,4.138929,84.53075,5.9664283,0.8200321,1.7370293,1.509591,48.520233,43.203552,2.7120466,3.367951,2.8444629,2.9557536,2.3664074,2.790689,2.7513864,2.9241114,2.5509796,2.6541314,23.142403,48.056705,50.26424,1947.8838,0.20353317,1.7083836,4.072994,0.3986311,0.12840474,4.87031,1.3908552,630.52454,288.5134,405.35342,1.2457507,27.313137,
P070089,"poly(1,3-dioxolane)",*CCOCO*,C1COCO1,,5.8084803,5.7698393,4.25843,91.36972,6.8151712,0.8443868,1.6922827,1.4827374,55.193783,54.93975,2.8325734,3.536678,3.092488,3.1796422,2.2908309,3.016891,2.9258065,3.1722565,2.571622,2.738545,70.4051,8.815186,13.095444,349.8556,1.7098744,5.5445976,8.277985,2.3092732,1.1077595,9.73242,1.7548726,590.8293,255.65753,353.78314,1.1697377,25.787577,
P070089,poly[(ethylene glycol)-alt-dichloromethane],*CCOCO*,OCCO,ClCCl,5.8084803,5.7698393,4.25843,91.36972,6.8151712,0.8443868,1.6922827,1.4827374,55.193783,54.93975,2.8325734,3.536678,3.092488,3.1796422,2.2908309,3.016891,2.9258065,3.1722565,2.571622,2.738545,70.4051,8.815186,13.095444,349.8556,1.7098744,5.5445976,8.277985,2.3092732,1.1077595,9.73242,1.7548726,590.8293,255.65753,353.78314,1.1697377,25.787577,
P070090,"poly(1,3-dioxepane)",*CCCCOCO*,C1CCOCOC1,,5.87222,5.784724,4.2893515,89.21442,6.8037868,0.79846823,1.6645826,1.4648376,56.91553,58.30452,2.7162685,3.364818,2.917387,2.975801,2.2803793,2.858074,2.7892456,2.9705992,2.5104632,2.63935,93.624916,3.9557037,5.4978294,218.54126,1.3555715,3.3273525,4.42807,1.5978231,0.85985255,5.749161,1.8837893,606.3939,236.0716,335.14075,1.1174797,24.471695,
P070091,"poly(1,3-dioxocane)",*CCCCCOCO*,C1CCOCOCC1,,5.90753,5.8615274,4.314462,87.40442,6.8062625,0.74970055,1.6430764,1.4481553,53.46607,56.200737,2.6257935,3.2710066,2.807896,2.84942,2.2502089,2.754848,2.6928372,2.846918,2.4443767,2.5562983,98.25504,0.87384796,2.08461,116.66113,1.6008959,3.7874928,4.434616,1.863596,1.0107595,5.828274,1.8934233,607.46106,225.48749,325.19818,1.0874112,23.226467,
P070092,"poly(1,3-dioxonane)",*CCCCCCOCO*,C1CCCOCOCC1,,5.943204,5.9316144,4.334032,85.241486,6.816205,0.6983782,1.6255277,1.4340479,49.73914,53.538956,2.5381215,3.190149,2.702915,2.7310166,2.222616,2.655385,2.5984244,2.730701,2.3800273,2.4756763,101.85318,0.0001,0.0001,8.41748,1.9182148,4.550108,4.7255974,2.2356045,1.2052902,6.037842,1.8844631,605.79803,219.63235,318.86005,1.0558616,21.994316,
P070097,poly(tetramethyleneoxyhexamethyleneoxyhexamethylene oxide),*CCCCCCOCCCCCCOCCCCO*,C1CCCOCCCCOCCCCCCOCC1,,6.187512,6.299694,4.422806,82.039246,6.9408736,0.59052587,1.5251421,1.3618882,38.33746,44.868454,2.1565557,2.7827814,2.2208557,2.1846986,2.1213703,2.2114444,2.1813812,2.1962805,2.10855,2.1249127,108.41453,0.0001,0.0001,0.0001,2.9367118,7.9706707,6.7935257,3.603177,1.8811439,7.540224,1.8244724,598.1236,195.17996,288.59598,0.9867761,19.197777,
P070098,poly(pentamethyleneoxyhexamethyleneoxyhexamethylene oxide),*CCCCCCOCCCCCCOCCCCCO*,C1CCCOCCCCCOCCCCCCOCC1,,6.1684813,6.2751517,4.42819,81.30905,6.91284,0.5812932,1.5197568,1.357971,36.85492,43.582836,2.1342878,2.759118,2.192606,2.152884,2.116552,2.1847231,2.1574287,2.1647148,2.0930715,2.104926,108.29187,0.0001,0.0001,0.0001,3.1221273,8.984097,7.6654015,3.8933153,2.0004265,8.096054,1.8060358,595.8167,192.83112,286.35327,0.9817586,18.972885,
P070099,poly(decamethyleneoxyhexamethyleneoxyhexamethylene oxide),*CCCCCCCCCCOCCCCCCOCCCCCCO*,C1CCCCCOCCCCCCOCCCCCCOCCCC1,,6.07928,6.187505,4.440855,79.660995,6.8124895,0.5608432,1.5055411,1.3489432,30.154148,37.658627,2.1092873,2.7102728,2.1578655,2.1070075,2.107563,2.1538568,2.1299114,2.1196847,2.0748043,2.0835752,110.118004,0.0001,0.0001,0.0001,3.9595656,14.215018,11.672907,5.2100587,2.518633,10.348442,1.7323762,583.2687,188.40518,282.92673,0.9629828,17.803837,
P070100,poly(tetramethyleneoxydecamethyleneoxydecamethylene oxide),*CCCCCCCCCCOCCCCCCCCCCOCCCCO*,C1CCCCCOCCCCOCCCCCCCCCCOCCCC1,,6.0557365,6.171734,4.4308877,80.25567,6.808762,0.58132124,1.5110317,1.3528651,28.745937,36.34447,2.1405995,2.7525218,2.1948647,2.149434,2.11536,2.1908813,2.1626983,2.1606216,2.097446,2.112496,110.08073,0.0001,0.0001,0.0001,4.4749765,18.217335,15.147833,6.12141,2.843597,12.686026,1.7127931,579.12805,191.67468,285.45532,0.96593624,17.78756,
P070101,poly(pentamethyleneoxydecamethyleneoxydecamethylene oxide),*CCCCCCCCCCOCCCCCCCCCCOCCCCCO*,C1CCCCCOCCCCCOCCCCCCCCCCOCCCC1,,6.009944,6.129133,4.432809,79.820076,6.7604527,0.5814725,1.5035753,1.3467996,27.247341,35.002678,2.1126285,2.718278,2.1590135,2.1080527,2.1068318,2.1584551,2.132802,2.1201472,2.0765224,2.0868895,107.373184,0.0001,0.0001,0.0001,4.59332,19.018257,15.754911,6.3075047,2.923555,12.92219,1.6961095,577.37164,190.83435,285.62662,0.9615805,17.481339,
P070102,poly(hexamethyleneoxydecamethyleneoxydecamethylene oxide),*CCCCCCCCCCOCCCCCCCCCCOCCCCCCO*,C1CCCCCOCCCCCCOCCCCCCCCCCOCCCC1,,5.9653816,6.0855246,4.4336,79.307495,6.7142167,0.58069766,1.497506,1.3415371,25.975246,33.842922,2.0872388,2.6866074,2.1265073,2.0710604,2.0997205,2.1287317,2.1055877,2.0837026,2.0579367,2.0638018,105.176094,0.0001,0.0001,0.0001,4.7304654,19.9935,16.448616,6.528436,3.0142145,13.155386,1.6810752,575.9005,189.9892,285.64474,0.9578823,17.232677,
P070123,poly{[bis(4-bromobutyl) ether]-alt-disodiopersulfide},*CCCCSSCCCCO*,BrCCCCOCCCCBr,[Na]SS[Na],5.2088857,5.218959,4.238138,97.37976,6.3659754,1.1203912,1.5941257,1.4054636,41.002186,45.657276,2.3526177,2.9962218,2.5137343,2.5279582,2.139978,2.4628758,2.4096699,2.5333624,2.221075,2.294413,46.514755,2.8017807,2.363121,150.90247,2.2494717,3.6078453,1.2677422,2.3824193,1.4278771,3.8799744,1.7508414,560.9728,206.96057,319.4333,1.0587975,19.967777,
P070123,"poly{[1,1'-oxybis(4-chlorobutane)]-alt-disodiopersulfide}",*CCCCSSCCCCO*,ClCCCCOCCCCCl,[Na]SS[Na],5.2088857,5.218959,4.238138,97.37976,6.3659754,1.1203912,1.5941257,1.4054636,41.002186,45.657276,2.3526177,2.9962218,2.5137343,2.5279582,2.139978,2.4628758,2.4096699,2.5333624,2.221075,2.294413,46.514755,2.8017807,2.363121,150.90247,2.2494717,3.6078453,1.2677422,2.3824193,1.4278771,3.8799744,1.7508414,560.9728,206.96057,319.4333,1.0587975,19.967777,
P070125,"poly({1,1-[methylenedioxy]bis(2-chloroethane)}-alt-disodiopersulfide)",*CCSSCCOCO*,ClCCOCOCCCl,[Na]SS[Na],4.825859,4.8727393,4.1186996,105.30127,6.20788,1.3240683,1.6990274,1.4699881,49.079643,51.30501,2.8524392,3.5601583,3.1643531,3.2445729,2.266306,3.0706654,2.9653535,3.238127,2.5627575,2.7477615,20.76666,13.452499,13.764343,484.33118,2.8589177,7.996361,6.565979,3.432579,1.8024056,8.613714,1.717329,557.19244,220.76694,331.71115,1.1856736,25.756283,
P070126,"poly(1-oxa-4,5-dithiacycloheptane)",*CCSSCCO*,C1CSSCCO1,,4.53593,4.4826984,4.03462,110.35503,6.0782285,1.5232632,1.7175468,1.4803317,51.644157,52.653786,2.8751163,3.561766,3.1918962,3.2832172,2.282256,3.0900927,2.988933,3.2744594,2.5870078,2.769272,20.997293,14.079796,9.865562,456.1947,3.3057733,10.640954,7.0024223,4.0641966,2.040025,6.984514,1.7124078,546.64526,225.99472,334.815,1.1952446,26.298985,
P070126,"poly{[1,1'-oxybis(2-bromoethane)]-alt-disodiopersulfide}",*CCSSCCO*,BrCCOCCBr,[Na]SS[Na],4.53593,4.4826984,4.03462,110.35503,6.0782285,1.5232632,1.7175468,1.4803317,51.644157,52.653786,2.8751163,3.561766,3.1918962,3.2832172,2.282256,3.0900927,2.988933,3.2744594,2.5870078,2.769272,20.997293,14.079796,9.865562,456.1947,3.3057733,10.640954,7.0024223,4.0641966,2.040025,6.984514,1.7124078,546.64526,225.99472,334.815,1.1952446,26.298985,
P070128,"poly{[bis(4-bromophenyl) ether]-alt-[4,4'-oxybis(benzenethiol)]}",*Oc1ccc(Sc2ccc(*)cc2)cc1,Brc1ccc(Oc2ccc(Br)cc2)cc1,Sc1ccc(Oc2ccc(S)cc2)cc1,4.1084886,3.5929735,3.6874483,108.63813,5.826529,1.7968608,1.9087895,1.6024361,40.180786,32.82306,2.975231,3.9873006,3.1742828,3.4123397,2.5316052,3.0822773,3.0209165,3.3501692,2.8138096,2.9193873,11.553563,72.29765,68.75657,2762.8867,0.12836063,4.6852875,7.657711,1.0031538,0.1869545,6.9515343,1.1133889,673.6828,378.71805,518.5714,1.3162999,30.556547,
